IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP227;IP_PROP228;IP_PROP230;IP_PROP229;IP_PROP226;IP_PROP231;IC_GROUP0;IC_GROUP1;IC_GROUP2
234758;234757;234758;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234757;85;;;
234760;234759;234760;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234759;85;;;
234762;234761;234762;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234761;85;;;
234764;234763;234764;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234763;85;;;
234766;234765;234766;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234765;85;;;
234768;234767;234768;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234767;85;;;
234770;234769;234770;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234769;85;;;
234772;234771;234772;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234771;85;;;
234774;234773;234774;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234773;85;;;
234776;234775;234776;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234775;85;;;
234778;234777;234778;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234777;85;;;
234780;234779;234780;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234779;85;;;
234782;234781;234782;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234781;85;;;
234784;234783;234784;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234783;85;;;
234786;234785;234786;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234785;85;;;
234788;234787;234788;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234787;85;;;
234790;234789;234790;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234789;85;;;
234792;234791;234792;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234791;85;;;
234794;234793;234794;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234793;85;;;
234796;234795;234796;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234795;85;;;
234798;234797;234798;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234797;85;;;
234799;234709;234799;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234709;105;;;
235079;235078;235079;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235078;75,00;;;
235081;235080;235081;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235080;75,00;;;
235083;235082;235083;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235082;75,00;;;
235085;235084;235085;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235084;75,00;;;
235087;235086;235087;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235086;75,00;;;
235089;235088;235089;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235088;75,00;;;
235091;235090;235091;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235090;75,00;;;
235093;235092;235093;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235092;75,00;;;
235095;235094;235095;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235094;75,00;;;
235097;235096;235097;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235096;75,00;;;
235099;235098;235099;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235098;75,00;;;
235101;235100;235101;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235100;75,00;;;
235103;235102;235103;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235102;75,00;;;
235105;235104;235105;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235104;75,00;;;
235107;235106;235107;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235106;75,00;;;
235109;235108;235109;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235108;75,00;;;
235111;235110;235111;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235110;75,00;;;
235113;235112;235113;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235112;75,00;;;
235115;235114;235115;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235114;75,00;;;
235117;235116;235117;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235116;75,00;;;
235119;235118;235119;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235118;75,00;;;
235121;235120;235121;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235120;75,00;;;
235123;235122;235123;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235122;75,00;;;
235125;235124;235125;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235124;75,00;;;
235127;235126;235127;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235126;75,00;;;
235129;235128;235129;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235128;75,00;;;
235131;235130;235131;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235130;75,00;;;
235133;235132;235133;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235132;75,00;;;
235135;235134;235135;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235134;75,00;;;
235137;235136;235137;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235136;75,00;;;
235139;235138;235139;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235138;75,00;;;
235141;235140;235141;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235140;75,00;;;
235143;235142;235143;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235142;75,00;;;
235145;235144;235145;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235144;75,00;;;
235147;235146;235147;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235146;75,00;;;
235149;235148;235149;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235148;75,00;;;
235151;235150;235151;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235150;75,00;;;
235153;235152;235153;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235152;75,00;;;
235155;235154;235155;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235154;75,00;;;
235157;235156;235157;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235156;75,00;;;
235159;235158;235159;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235158;75,00;;;
235161;235160;235161;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235160;75,00;;;
235163;235162;235163;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235162;75,00;;;
235165;235164;235165;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235164;75,00;;;
235167;235166;235167;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235166;75,00;;;
235169;235168;235169;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235168;75,00;;;
235171;235170;235171;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235170;75,00;;;
235173;235172;235173;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235172;75,00;;;
235175;235174;235175;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235174;75,00;;;
235177;235176;235177;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235176;75,00;;;
235179;235178;235179;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235178;75,00;;;
235181;235180;235181;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235180;75,00;;;
235183;235182;235183;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235182;75,00;;;
235185;235184;235185;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235184;75,00;;;
235187;235186;235187;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235186;75,00;;;
235189;235188;235189;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235188;75,00;;;
235191;235190;235191;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235190;75,00;;;
235193;235192;235193;Y;;;;;text;;;text;;500;;184;114;231587;02.09.2017;235192;75,00;;;
235195;235194;235195;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235194;75,00;;;
235197;235196;235197;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235196;75,00;;;
235199;235198;235199;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235198;75,00;;;
235201;235200;235201;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235200;75,00;;;
235203;235202;235203;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235202;75,00;;;
235205;235204;235205;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235204;75,00;;;
235207;235206;235207;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235206;75,00;;;
235209;235208;235209;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235208;75,00;;;
235211;235210;235211;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235210;75,00;;;
235213;235212;235213;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235212;75,00;;;
235215;235214;235215;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235214;75,00;;;
235217;235216;235217;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235216;75,00;;;
235219;235218;235219;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235218;75,00;;;
235221;235220;235221;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235220;75,00;;;
235223;235222;235223;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235222;75,00;;;
235225;235224;235225;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235224;75,00;;;
235227;235226;235227;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235226;75,00;;;
235229;235228;235229;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235228;75,00;;;
235231;235230;235231;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235230;75,00;;;
235233;235232;235233;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235232;75,00;;;
235235;235234;235235;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235234;75,00;;;
235237;235236;235237;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235236;75,00;;;
235239;235238;235239;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235238;75,00;;;
235241;235240;235241;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235240;75,00;;;
235243;235242;235243;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235242;75,00;;;
235245;235244;235245;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235244;75,00;;;
235247;235246;235247;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235246;75,00;;;
235249;235248;235249;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235248;75,00;;;
235251;235250;235251;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235250;75,00;;;
235253;235252;235253;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235252;75,00;;;
235255;235254;235255;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235254;75,00;;;
235257;235256;235257;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235256;75,00;;;
235259;235258;235259;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235258;75,00;;;
235261;235260;235261;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235260;75,00;;;
235263;235262;235263;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235262;75,00;;;
235265;235264;235265;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235264;75,00;;;
235267;235266;235267;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235266;75,00;;;
235269;235268;235269;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235268;75,00;;;
235271;235270;235271;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235270;75,00;;;
235273;235272;235273;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235272;75,00;;;
235275;235274;235275;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235274;75,00;;;
235277;235276;235277;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235276;75,00;;;
235279;235278;235279;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235278;75,00;;;
235281;235280;235281;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235280;75,00;;;
235283;235282;235283;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235282;75,00;;;
235285;235284;235285;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235284;75,00;;;
235287;235286;235287;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235286;75,00;;;
235289;235288;235289;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235288;75,00;;;
235291;235290;235291;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235290;75,00;;;
235293;235292;235293;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235292;75,00;;;
235295;235294;235295;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235294;75,00;;;
235297;235296;235297;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235296;75,00;;;
235299;235298;235299;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235298;75,00;;;
235301;235300;235301;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235300;75,00;;;
235303;235302;235303;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235302;75,00;;;
235305;235304;235305;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235304;75,00;;;
235307;235306;235307;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235306;75,00;;;
235309;235308;235309;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235308;75,00;;;
235311;235310;235311;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235310;75,00;;;
235313;235312;235313;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235312;75,00;;;
235315;235314;235315;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235314;75,00;;;
235317;235316;235317;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235316;75,00;;;
235319;235318;235319;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235318;75,00;;;
235321;235320;235321;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235320;75,00;;;
235323;235322;235323;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235322;75,00;;;
235325;235324;235325;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235324;75,00;;;
235327;235326;235327;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235326;75,00;;;
235329;235328;235329;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235328;75,00;;;
235331;235330;235331;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235330;75,00;;;
235333;235332;235333;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235332;75,00;;;
235335;235334;235335;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235334;75,00;;;
235337;235336;235337;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235336;75,00;;;
235339;235338;235339;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235338;75,00;;;
235341;235340;235341;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235340;75,00;;;
235343;235342;235343;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235342;75,00;;;
235345;235344;235345;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235344;75,00;;;
235347;235346;235347;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235346;75,00;;;
235349;235348;235349;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235348;75,00;;;
235351;235350;235351;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235350;75,00;;;
235353;235352;235353;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235352;75,00;;;
235355;235354;235355;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235354;75,00;;;
235357;235356;235357;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235356;75,00;;;
235359;235358;235359;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235358;75,00;;;
235361;235360;235361;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235360;75,00;;;
235363;235362;235363;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235362;75,00;;;
235365;235364;235365;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235364;75,00;;;
235367;235366;235367;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235366;75,00;;;
235369;235368;235369;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235368;75,00;;;
235371;235370;235371;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235370;75,00;;;
235373;235372;235373;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235372;75,00;;;
235375;235374;235375;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235374;75,00;;;
235377;235376;235377;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235376;75,00;;;
235379;235378;235379;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235378;75,00;;;
235381;235380;235381;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235380;75,00;;;
235383;235382;235383;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235382;75,00;;;
235385;235384;235385;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235384;75,00;;;
235387;235386;235387;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235386;75,00;;;
235389;235388;235389;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235388;75,00;;;
235391;235390;235391;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235390;75,00;;;
235393;235392;235393;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235392;75,00;;;
235395;235394;235395;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235394;75,00;;;
235397;235396;235397;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235396;75,00;;;
235399;235398;235399;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235398;75,00;;;
235401;235400;235401;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235400;75,00;;;
235403;235402;235403;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235402;75,00;;;
235405;235404;235405;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235404;75,00;;;
235407;235406;235407;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235406;75,00;;;
235409;235408;235409;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235408;75,00;;;
235411;235410;235411;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235410;75,00;;;
235413;235412;235413;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235412;75,00;;;
235415;235414;235415;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235414;75,00;;;
235417;235416;235417;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235416;75,00;;;
235419;235418;235419;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235418;75,00;;;
235421;235420;235421;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235420;75,00;;;
235423;235422;235423;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235422;75,00;;;
235425;235424;235425;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235424;75,00;;;
235427;235426;235427;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235426;75,00;;;
235429;235428;235429;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235428;75,00;;;
235431;235430;235431;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235430;75,00;;;
235433;235432;235433;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235432;75,00;;;
235435;235434;235435;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235434;75,00;;;
235437;235436;235437;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235436;75,00;;;
235439;235438;235439;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235438;75,00;;;
235441;235440;235441;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235440;75,00;;;
235443;235442;235443;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235442;75,00;;;
235445;235444;235445;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235444;75,00;;;
235447;235446;235447;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235446;75,00;;;
235449;235448;235449;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235448;75,00;;;
235451;235450;235451;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235450;75,00;;;
235453;235452;235453;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235452;75,00;;;
235455;235454;235455;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235454;75,00;;;
235457;235456;235457;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235456;75,00;;;
235459;235458;235459;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235458;75,00;;;
235461;235460;235461;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235460;75,00;;;
235463;235462;235463;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235462;75,00;;;
235465;235464;235465;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235464;75,00;;;
235467;235466;235467;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235466;75,00;;;
235469;235468;235469;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235468;75,00;;;
235471;235470;235471;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235470;75,00;;;
235473;235472;235473;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235472;75,00;;;
235475;235474;235475;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235474;75,00;;;
235477;235476;235477;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235476;75,00;;;
235479;235478;235479;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235478;75,00;;;
235481;235480;235481;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235480;75,00;;;
235483;235482;235483;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235482;75,00;;;
235485;235484;235485;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235484;75,00;;;
235487;235486;235487;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235486;75,00;;;
235489;235488;235489;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235488;75,00;;;
235491;235490;235491;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235490;75,00;;;
235493;235492;235493;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235492;75,00;;;
235495;235494;235495;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235494;75,00;;;
235497;235496;235497;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235496;75,00;;;
235499;235498;235499;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235498;75,00;;;
235501;235500;235501;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235500;75,00;;;
235503;235502;235503;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235502;75,00;;;
235505;235504;235505;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235504;75,00;;;
235507;235506;235507;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235506;75,00;;;
235509;235508;235509;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235508;75,00;;;
235511;235510;235511;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235510;75,00;;;
235513;235512;235513;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235512;75,00;;;
235515;235514;235515;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235514;75,00;;;
235517;235516;235517;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235516;75,00;;;
235519;235518;235519;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235518;75,00;;;
235521;235520;235521;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235520;75,00;;;
235523;235522;235523;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235522;75,00;;;
235525;235524;235525;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235524;75,00;;;
235527;235526;235527;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235526;75,00;;;
235529;235528;235529;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235528;75,00;;;
235531;235530;235531;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235530;75,00;;;
235533;235532;235533;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235532;75,00;;;
235535;235534;235535;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235534;75,00;;;
235537;235536;235537;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235536;75,00;;;
235539;235538;235539;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235538;75,00;;;
235541;235540;235541;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235540;75,00;;;
235543;235542;235543;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235542;75,00;;;
235545;235544;235545;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235544;75,00;;;
235547;235546;235547;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235546;75,00;;;
235549;235548;235549;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235548;75,00;;;
235551;235550;235551;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235550;75,00;;;
235553;235552;235553;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235552;75,00;;;
235555;235554;235555;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235554;75,00;;;
235557;235556;235557;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235556;75,00;;;
235559;235558;235559;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235558;75,00;;;
235561;235560;235561;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235560;75,00;;;
235563;235562;235563;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235562;75,00;;;
235565;235564;235565;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235564;75,00;;;
235567;235566;235567;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235566;75,00;;;
235569;235568;235569;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235568;75,00;;;
235571;235570;235571;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235570;75,00;;;
235573;235572;235573;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235572;75,00;;;
235575;235574;235575;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235574;75,00;;;
235577;235576;235577;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235576;75,00;;;
235579;235578;235579;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235578;75,00;;;
235581;235580;235581;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235580;75,00;;;
235583;235582;235583;Y;;;;;text;;;text;;500;;184;116;231587;02.09.2017;235582;75,00;;;
