26-0529-01_l5;Кулигина А.С.,Щепилова  А.В.;Французский язык. 7 класс. В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);7;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0530-01_l5;Кулигина А.С.;Французский язык. V класс. В 2 ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);5;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0531-01_l5;Береговская Э. М.;Французский язык. IV класс. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);4;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
26-0532-01_l5;Касаткина Н. М., Белосельская Т. В.;Французский язык. III класс. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);3;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
26-0533-01_l5;Кулигина А. С., Кирьянова М. Г.;Французский язык. 3 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);3;Твой друг французский язык (2-4);Школа России;99.99.99.99.99.99;181
26-0534-01_l5;Кулигина А. С.;Французский язык. 4 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);4;Твой друг французский язык (2-4);Школа России;99.99.99.99.99.99;181
27-0373-02_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 2 класс. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);2;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0374-02_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 3 класс. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);3;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0375-02_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 4 класс. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);4;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0376-02_l5;Липова Е. Е., Шорохова О. Е.;Испанский язык. V класс. В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);5;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0377-02_l5;Анурова И. В., Соловцова Э. И.;Испанский язык. VI класс. Электронная форма учебника. (Лицензия 5 лет);6;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0378-02_l5;Кондрашова Н. А.;Испанский язык. VII класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);7;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0379-02_l5;Кондрашова Н. А.;Испанский язык. VIII класс. Электронная форма учебника. (Лицензия 5 лет);8;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0380-02_l5;Кондрашова Н. А., Костылева С. В.;Испанский язык. IX класс. В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);9;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0381-02_l5;Кондрашова Н. А., Костылева С. В.;Испанский язык. Х класс. Электронная форма учебника. (Лицензия 5 лет);10;Кондрашова Н.А. (10-11) У;;99.99.99.99.99.99;181
27-0382-02_l5;Кондрашова Н. А., Костылева С. В., Гонсалес С. А.;Испанский язык. XI класс. Электронная форма учебника. (Лицензия 5 лет);11;Кондрашова Н.А. (10-11) У;;99.99.99.99.99.99;181
27-0383-02_l5;Костылева С. В., Сараф О. В., Морено К. В.;Испанский язык. Второй иностранный язык. 5-6 классы. Электронная форма учебника. (Лицензия 5 лет); 5 - 6;Завтра (5-9);;99.99.99.99.99.99;181
27-0384-02_l5;Костылева С. В., Морено К. В.;Испанский язык. Второй иностранный язык. 7-8 классы. Электронная форма учебника. (Лицензия 5 лет); 7 - 8;Завтра (5-9);;99.99.99.99.99.99;181
27-0385-02_l5;Костылева С. В., Морено К. В.;Испанский язык. Второй иностранный язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Завтра (5-9);;99.99.99.99.99.99;181
27-0418-01_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 2 класс. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);2;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0419-01_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 3 класс. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);3;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0420-01_l5;Воинова А. А., Бухарова Ю. А., Морено К. В.;Испанский язык. 4 класс. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);4;Воинова А.А. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
27-0421-01_l5;Кондрашова Н. А., Костылева С. В.;Испанский язык. IX класс. В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);9;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0422-01_l5;Кондрашова Н. А.;Испанский язык. VII класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);7;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
27-0423-01_l5;Липова Е. Е., Шорохова О. Е.;Испанский язык. V класс. В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);5;Кондрашова Н.А. (5-9);;99.99.99.99.99.99;181
30-0106-02_l5; Критская Е.Д., Сергеева Г.П., Шмагина Т. С.;Музыка. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Критская Е.Д. (1-4);Перспектива/ Школа России;99.99.99.99.99.99;181
30-0107-02_l5;Критская Е.Д., Сергеева Г.П., Шмагина Т. С.;Музыка. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Критская Е.Д. (1-4);Перспектива/ Школа России;99.99.99.99.99.99;181
30-0108-02_l5; Критская Е.Д., Сергеева Г.П., Шмагина Т. С.;Музыка. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Критская Е.Д. (1-4);Перспектива/ Школа России;99.99.99.99.99.99;181
30-0109-02_l5;Сергеева Г. П., Критская Е. Д.;Музыка. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Сергеева Г.П., Критская Е.Д. (5-7);;99.99.99.99.99.99;181
30-0110-02_l5;Сергеева Г. П., Критская Е. Д.;Музыка. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Сергеева Г.П., Критская Е.Д. (5-7);;99.99.99.99.99.99;181
30-0115-02_l5;Сергеева Г. П., Кашекова И. Э., Критская Е. Д. и др.;Музыка. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Сергеева Г.П., Критская Е.Д. (5-7);;99.99.99.99.99.99;181
30-0116-02_l5; Критская Е.Д., Сергеева Г.П., Шмагина Т. С.;Музыка. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Критская Е.Д. (1-4);Перспектива/ Школа России;99.99.99.99.99.99;181
30-0117-02_l5;Сергеева Г. П., Критская Е. Д.;Искусство. 8-9 классы. Электронная форма учебника. (Лицензия 5 лет); 8 - 9;Сергеева Г.П. Искусство (8-9);;99.99.99.99.99.99;181
31-0162-02_l5;Неменская Л. А. / Под ред. Неменского Б. М.;Изобразительное искусство. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Неменский Б.М. (1-4);Школа России;99.99.99.99.99.99;181
31-0163-02_l5;Коротеева Е. И. / Под ред. Неменского Б. М.;Изобразительное искусство. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Неменский Б.М. (1-4);Школа России;99.99.99.99.99.99;181
31-0164-02_l5;Горяева Н. А., Неменская Л. А., Питерских А. С. и др. / Под ред. Неменского Б. М.;Изобразительное искусство. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Неменский Б.М. (1-4);Школа России;99.99.99.99.99.99;181
31-0165-02_l5;Неменская Л. А. / Под ред. Неменского Б. М.;Изобразительное искусство. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Неменский Б.М. (1-4);Школа России;99.99.99.99.99.99;181
31-0166-02_l5;Шпикалова Т. Я., Ершова Л. В.;Изобразительное искусство. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Шпикалова Т.Я. (1-4);Перспектива;99.99.99.99.99.99;181
31-0167-02_l5;Шпикалова Т. Я., Ершова Л. В.;Изобразительное искусство. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Шпикалова Т.Я. (1-4);Перспектива;99.99.99.99.99.99;181
31-0168-02_l5;Шпикалова Т. Я., Ершова Л. В.;Изобразительное искусство. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Шпикалова Т.Я. (1-4);Перспектива;99.99.99.99.99.99;181
31-0169-02_l5;Шпикалова Т. Я., Ершова Л. В.;Изобразительное искусство. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Шпикалова Т.Я. (1-4);Перспектива;99.99.99.99.99.99;181
31-0170-02_l5;Шпикалова Т. Я., Ершова Л. В., Поровская Г. А. и др. / Под ред. Шпикаловой Т. Я.;Изобразительное искусство. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Шпикалова Т.Я. (5-8);;99.99.99.99.99.99;181
31-0171-02_l5;Шпикалова Т. Я., Ершова Л. В., Поровская Г. А. и др. / Под ред. Шпикаловой Т. Я.;Изобразительное искусство. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Шпикалова Т.Я. (5-8);;99.99.99.99.99.99;181
31-0172-02_l5;Шпикалова Т. Я., Ершова Л. В., Поровская Г. А. и др. / Под ред. Шпикаловой Т. Я.;Изобразительное искусство. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Шпикалова Т.Я. (5-8);;99.99.99.99.99.99;181
31-0173-02_l5;Шпикалова Т. Я., Ершова Л. В., Поровская Г. А. / Под ред. Шпикаловой Т. Я.;Изобразительное искусство. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Шпикалова Т.Я. (5-8);;99.99.99.99.99.99;181
31-0174-02_l5;Горяева Н. А., Островская О. В. / Под ред. Неменского Б. М.;Изобразительное искусство. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Неменский Б.М. (5-8);;99.99.99.99.99.99;181
31-0175-02_l5;Неменская Л. А. / Под ред. Неменского Б. М.;Изобразительное искусство. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Неменский Б.М. (5-8);;99.99.99.99.99.99;181
31-0176-02_l5;Питерских А. С., Гуров Г. Е. / Под ред. Неменского Б. М.;Изобразительное искусство. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Неменский Б.М. (5-8);;99.99.99.99.99.99;181
31-0177-02_l5;Питерских А. С. / Под ред. Неменского Б. М.;Изобразительное искусство. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Неменский Б.М. (5-8);;99.99.99.99.99.99;181
33-0080-02_l5;Матвеев А. П.;Физическая культура. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Матвеев А.П. (1-4);Перспектива;99.99.99.99.99.99;181
33-0081-02_l5;Матвеев А. П.;Физическая культура. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Матвеев А.П. (1-4);Перспектива;99.99.99.99.99.99;181
33-0082-02_l5;Матвеев А. П.;Физическая культура. 3-4 классы. Электронная форма учебника. (Лицензия 5 лет); 3 - 4;Матвеев А.П. (1-4);Перспектива;99.99.99.99.99.99;181
33-0083-02_l5;Матвеев А. П.;Физическая культура. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Матвеев А.П. (5-9);;99.99.99.99.99.99;181
33-0084-02_l5;Матвеев А. П.;Физическая культура. 6-7 классы. Электронная форма учебника. (Лицензия 5 лет); 6 - 7;Матвеев А.П. (5-9);;99.99.99.99.99.99;181
33-0085-02_l5;Матвеев А. П.;Физическая культура. 8-9 классы. Электронная форма учебника. (Лицензия 5 лет); 8 - 9;Матвеев А.П. (5-9);;99.99.99.99.99.99;181
33-0088-02_l5;под ред. Винер И. А.;Физическая культура. Гимнастика. 1-4 классы. В 2 ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет); 1 - 4;Винер И.А. (1-4);;99.99.99.99.99.99;181
33-0090-02_l5;Виленский М. Я., Туревский И. М., Торочкова Т. Ю. и др. / Под ред. Виленского М. Я.;Физическая культура. 5-7 классы. Электронная форма учебника. (Лицензия 5 лет); 5 - 7;Лях В.И. (5-9);;99.99.99.99.99.99;181
33-0091-02_l5;Лях В. И.;Физическая культура. 1-4 классы. Электронная форма учебника. (Лицензия 5 лет); 1 - 4;Лях В.И. (1-4);Школа России;99.99.99.99.99.99;181
33-0092-02_l5;Лях В. И.;Физическая культура. 8-9 классы. Электронная форма учебника. (Лицензия 5 лет); 8 - 9;Лях В.И. (5-9);;99.99.99.99.99.99;181
33-0093-02_l5;Лях В. И.;Физическая культура. 10-11 классы. Электронная форма учебника. (Лицензия 5 лет); 10 - 11;Лях В.И. (10-11) (Базовый);;99.99.99.99.99.99;181
33-0139-01_l5;под ред. Винер И. А.;Физическая культура. 1-4 классы. В 2 ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет); 1 - 4;Винер И.А. (1-4);;99.99.99.99.99.99;181
34-0193-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Смирнов А.Т. (5-9);;99.99.99.99.99.99;181
34-0194-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Смирнов А.Т. (5-9);;99.99.99.99.99.99;181
34-0195-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Смирнов А.Т. (5-9);;99.99.99.99.99.99;181
34-0196-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Смирнов А.Т. (5-9);;99.99.99.99.99.99;181
34-0197-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Смирнов А.Т. (5-9);;99.99.99.99.99.99;181
34-0198-02_l5;Смирнов А. Т., Хренников Б. О.;Основы безопасности жизнедеятельности. 10 класс. Электронная форма учебника. (Лицензия 5 лет);10;Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;99.99.99.99.99.99;181
34-0199-02_l5;Смирнов А. Т., Хренников Б. О.;Основы безопасности жизнедеятельности. 11 класс. Электронная форма учебника. (Лицензия 5 лет);11;Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;99.99.99.99.99.99;181
34-0200-02_l5;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. Основы медицинских знаний и здорового образа жизни. 10-11 классы (Лицензия 5 лет); 10 - 11;Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;99.99.99.99.99.99;181
35-0074-02_l5;Кураев А.В.;Основы религиозных культур и светской этики. Основы православной культуры. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
35-0076-02_l5;Латышина Д.И.;Основы религиозных культур и светской этики. Основы исламской культуры. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
35-0077-02_l5;Чимитдоржиев В.Л.;Основы религиозных культур и светской этики. Основы буддийской культуры. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
35-0078-02_l5;Шемшурина А.И.;Основы религиозных культур и светской этики. Основы светской этики. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
35-0080-02_l5;Беглов А. Л., Саплина Е. В., Токарева Е. С. и др.;Основы религиозных культур и светской этики. Основы мировых религиозных культур. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
35-0083-02_l5;Членов М. А., Миндрина Г. А., Глоцер А. В.;Основы религиозных культур и светской этики. Основы иудейской культуры. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;ОРКСЭ (Кураев и др.) (4);Перспектива/ Школа России;99.99.99.99.99.99;181
40-0595-02_l5;Зыкова Т. С., Кац З. Г., Руленкова Л. И.;Русский язык. Развитие речи. 2 класс (для глухих обучающихся). Электронная форма учебника.  (Лицензия 5 лет);2;Русский язык. Развитие речи  0-3 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0596-02_l5;Зыкова Т. С., Зыкова М. А.;Русский язык. Развитие речи. 3 класс (для глухих обучающихся). Электронная форма учебника. (Лицензия 5 лет);3;Русский язык. Развитие речи  0-3 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0598-03_l5;Зыкова Т.С., Зыков М.А.;Ознакомление с окружающим миром. 1 класс (для глухих и слабослышащих обучающихся). Электронная форма учебника. (Лицензия 5 лет);1;Ознакомление с окружающим миром  0-2 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0599-02_l5;Зыкова Т.С., Зыков М.А.;Ознакомление с окружающим миром. 2 класс (для глухих обучающихся). Электронная форма учебника. (Лицензия 5 лет);2;Ознакомление с окружающим миром  0-2 кл. (для глухих обучающихся);;99.99.99.99.99.99;181
40-0601-02_l5;Якубовская Э. В., Павлова Н. В.;Русский язык. 2 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Русский язык  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0602-02_l5;Аксёнова А.К., Якубовская Э. В.;Русский язык. 3 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Русский язык  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0603-02_l5;Аксёнова А.К., Галунчикова Н. Г.;Русский язык. 4 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Русский язык  2-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0604-03_l5;Алышева Т. В.;Математика. 1 класс. В 2-х ч. Ч. 1. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);1;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0605-02_l5;Алышева Т.В.;Математика. 2 класс. В 2 частях. Часть 1. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0606-02_l5;Эк В.В. ;Математика. 3 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0607-02_l5;Перова М.Н.;Математика. 4 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Математика 0-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0608-02_l5;Галунчикова Н. Г., Якубовская Э. В.;Русский язык. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0609-02_l5;Галунчикова Н. Г., Якубовская Э. В.;Русский язык. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0610-02_l5;Галунчикова Н. Г., Якубовская Э. В.;Русский язык. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника.  (Лицензия 5 лет);7;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0611-02_l5;Галунчикова Н. Г., Якубовская Э. В.;Русский язык. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0612-02_l5;Галунчикова Н. Г., Якубовская Э. В.;Русский язык. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника.  (Лицензия 5 лет);9;Русский язык  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0613-02_l5;Автор-сост. Малышева З. Ф.;Чтение. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;Чтение  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0614-02_l5;Автор-сост. Бгажнокова И. М., Погостина Е. С.;Чтение. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;Чтение  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0615-02_l5;Автор-сост. Аксёнова А.К.;Чтение. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;Чтение  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0616-02_l5;Автор-сост. Малышева З. Ф.;Чтение. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;Чтение  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0617-02_l5;Автор-сост. Аксёнова А.К., Шишкова М. И.;Чтение. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;Чтение  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0618-02_l5;Перова М. Н., Капустина Г. М.;Математика. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0619-02_l5;Капустина Г. М., Перова М. Н.;Математика. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0620-02_l5;Алышева Т. В.;Математика. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0621-02_l5;Эк В. В.;Математика. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0622-02_l5;Перова М.Н.;Математика. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0623-02_l5;Никишов А.И. ;Биология. Неживая природа. 6 класс. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;Биология  6-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0624-02_l5;Клепинина З.А.;Биология. Растения. Бактерии. Грибы. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;Биология  6-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0625-02_l5;Никишова А.И., Теремова А.В.;Биология. Животные. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;Биология  6-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0626-02_l5;Соломина Е. Н., Шевырева Т. В.;Биология. Человек. 9 класс. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;Биология  6-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0627-02_l5;Антропов А. П., Ходот А. Ю., Ходот Т. Г.;Математика. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;Математика  5-9 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0628-02_l5;Лифанова Т.М., Соломина Е.Н.;Природоведение. 5 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);5;Природоведение. 5.(для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0629-02_l5;Лифанова Т. М.;География. 6 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);6;География (6-9) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0630-02_l5;Лифанова Т. М., Соломина Е. Н.;География. 7 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);7;География (6-9) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0631-02_l5;Лифанова Т. М., Соломина Е. Н.;География. 8 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);8;География (6-9) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0632-02_l5;Лифанова Т. М., Соломина Е. Н.;География. 9 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);9;География (6-9) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0634-02_l5;Комарова С. В.;Устная речь. 2 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Устная речь  1-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0635-02_l5;Комарова С. В.;Устная речь. 3 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Устная речь  1-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0636-02_l5;Комарова С. В.;Устная речь. 4 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Устная речь  1-4 кл. (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0638-02_l5;Матвеева Н. Б., Котина М. С., Куртова Т. О.;Живой мир. 2 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);2;Живой мир (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0639-02_l5;Матвеева Н. Б., Попова М. А., Куртова Т. О.;Живой мир. 3 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);3;Живой мир (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
40-0640-02_l5;Матвеева Н. Б., Попова М. А., Куртова Т. О.;Живой мир. 4 класс (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника. (Лицензия 5 лет);4;Живой мир (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
